survid,TOTALWGT,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var041,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var059,var060,var061,var062,var063,var064,var069,var301,var302,var305,var310,var311
13815,0.53,4,1,2,3,2,1,2,3,3,3,2,3,2,,,,,30,1,2,3,1,5,2,2,1,53,1,3,25,12,6,1,1,2,7,6,11,2,1,1,2,1,,1,1,1,2,,2,2,3,1,2,3,2,2,2,2,4,2
13839,2.11,4,1,1,1,1,3,3,3,3,3,1,2,2,,,,,88,1,1,1,2,1,2,88,4,70,2,2,45,12,1,,1,2,7,8,77,2,2,1,2,2,,2,,1,2,,1,3,5,1,,,2,2,2,1,,2
13908,0.51,5,1,2,1,1,2,3,2,2,3,2,2,2,,,,,88,1,1,2,2,20,1,88,4,74,1,1,41,8,1,,5,2,7,8,77,2,2,1,2,2,,2,,1,2,,2,3,5,1,,,2,1,3,1,3,2
13920,1.17,5,1,1,1,3,3,3,1,1,1,3,3,1,1,,,,15,1,3,3,3,6,2,88,1,67,2,4,35,12,1,,2,2,,1,20,1,1,1,2,2,,2,,1,2,,1,3,5,,2,3,2,1,2,1,3,2
13956,1.53,5,1,1,1,2,1,3,2,2,2,1,2,2,,,,,6,1,1,1,3,8,1,88,4,35,2,3,22,12,1,,1,2,7,2,17,1,2,1,2,2,2,2,3,1,2,,1,1,2,1,2,3,2,1,2,2,2,2
13990,0.46,5,1,2,1,1,2,3,3,3,3,2,4,2,,,,,2,1,2,3,3,5,1,2,3,73,1,2,27,12,1,,3,2,7,8,18,2,1,1,2,1,,1,,1,2,,2,3,5,1,2,3,2,1,1,1,4,2
14011,1.53,5,1,1,1,1,2,1,3,2,3,1,2,2,,,,,88,1,3,3,2,20,1,1,4,27,2,4,27,12,6,1,5,2,7,1,20,2,2,1,2,1,1,1,1,1,2,,1,1,1,1,2,3,2,1,2,2,3,2
14084,0.7,5,1,1,1,1,2,1,3,3,3,1,1,2,,,,,88,1,1,2,1,28,3,5,4,47,2,4,23,12,6,1,1,2,7,3,20,2,2,1,1,1,,1,1,1,2,,1,2,3,1,2,3,2,1,1,1,3,2
14097,0.37,5,1,2,1,1,1,1,3,3,3,1,2,2,,,,,88,1,1,1,2,4,2,88,3,45,1,4,12,12,6,1,1,2,7,2,17,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,1,1,1,,2
14125,1.81,3,1,1,2,2,1,1,2,2,2,2,4,1,2,6,,,5,1,2,1,2,15,2,1,3,39,2,4,30,12,6,1,1,2,7,1,17,1,1,1,1,1,1,1,1,1,2,,1,1,2,1,2,3,1,2,4,3,4,2
14131,0.37,5,1,2,1,1,1,3,3,3,3,2,2,1,1,,,,2,2,1,2,2,4,2,1,3,44,1,4,15,12,6,2,1,2,7,2,16,2,1,1,2,1,,1,2,1,2,,2,2,2,1,2,3,2,1,1,2,3,2
14210,1.38,3,1,1,2,2,1,1,2,2,3,2,2,2,,,,,2,1,2,3,2,15,2,1,4,49,2,4,23,12,6,1,1,2,7,1,17,2,2,1,1,1,,1,1,1,2,,1,2,3,1,2,3,2,2,2,2,4,2
14280,0.88,3,1,2,3,3,3,3,2,2,3,2,2,2,,,,,3,2,1,2,4,88,,,4,41,1,4,10,,6,1,1,1,8,1,77,2,2,2,2,2,,2,1,1,2,,2,2,2,3,,,2,3,5,2,3,2
14321,0.5,5,1,2,1,2,1,2,3,3,3,2,2,2,,,,,88,1,1,2,,1,1,88,2,49,1,4,14,12,6,3,1,,,3,20,2,1,1,2,2,,2,6,2,2,,2,2,3,,2,3,2,1,1,1,5,2
14345,0.46,5,1,2,1,2,2,1,3,3,3,3,1,2,,,,,88,1,1,3,3,,,,4,68,1,2,40,12,1,,2,2,7,3,20,2,2,,,,,,,1,2,,2,3,5,1,2,3,2,1,1,1,2,2
14368,0.77,5,1,1,2,2,3,2,1,1,2,2,4,2,,,,,5,1,2,2,2,88,,,1,62,2,2,40,12,6,2,2,2,7,3,99,1,1,2,2,2,,2,2,1,2,,1,2,4,1,,,2,2,,2,,2
14379,0.7,5,1,1,1,1,2,2,3,3,3,1,1,2,,,,,88,1,,,2,6,1,88,3,50,2,3,27,12,6,1,1,2,7,3,20,2,1,1,2,2,,2,1,1,2,,1,2,3,1,2,3,2,1,1,1,2,2
14388,0.7,5,1,1,1,2,2,2,3,2,2,3,3,2,,,,,88,1,2,3,2,30,3,2,2,62,2,4,32,12,2,,1,2,7,3,17,2,1,1,1,1,,1,4,1,2,,1,2,4,1,2,3,2,1,2,1,4,2
14393,0.46,5,1,2,1,2,2,2,3,3,3,2,2,2,,,,,88,1,2,1,2,15,2,1,4,66,1,2,37,12,6,1,1,2,7,8,20,2,2,1,2,1,,1,,1,2,,2,3,5,1,2,3,2,2,1,1,2,2
14413,0.81,5,1,2,1,1,1,1,3,3,3,2,2,2,,,,,88,1,1,1,1,88,,,1,59,1,4,32,12,6,1,2,2,9,2,14,2,1,2,2,2,,2,1,1,2,,2,2,4,6,2,3,2,3,1,1,1,2
14471,0.7,5,1,1,2,2,2,1,3,3,3,4,4,2,,,,,88,1,2,2,2,15,2,88,3,49,2,3,20,12,6,2,1,2,7,3,20,2,1,1,1,2,,1,2,1,2,,1,2,3,1,2,3,2,2,1,1,3,2
14527,0.58,5,1,1,2,2,2,3,3,3,2,5,4,2,,,,,3,2,1,3,1,2,1,88,2,51,2,4,25,12,4,,5,2,7,3,8,2,1,1,2,2,,2,9,1,2,,1,2,3,1,1,2,2,2,2,2,5,1
14552,1.67,5,1,1,4,3,3,3,3,1,2,5,5,1,2,16,16,16,20,1,3,3,3,30,10,25,4,23,2,2,23,8,6,1,5,2,7,1,77,1,2,1,1,1,1,1,1,1,2,,1,1,1,1,,,1,2,5,1,5,2
14697,0.37,5,1,2,1,2,2,2,3,3,3,2,2,2,,,,,3,1,1,2,2,30,1,2,4,63,1,2,28,12,6,2,1,2,7,8,19,2,2,1,2,1,,1,2,1,2,,2,2,4,1,2,3,2,1,1,1,3,2
14773,1.53,5,1,1,2,2,2,3,3,3,3,,3,2,,,,,1,2,3,3,2,8,2,1,3,37,2,2,14,12,6,2,1,2,7,3,18,2,1,1,2,1,1,1,2,1,2,,1,1,2,1,2,3,2,2,1,1,,2
14805,0.37,5,1,2,1,2,2,2,3,3,3,2,1,2,,,,,88,1,1,1,1,3,1,88,3,55,1,2,50,12,3,,1,2,7,1,15,2,1,1,2,2,,2,5,1,2,,2,2,4,1,2,3,2,1,1,1,1,2
14833,0.37,5,1,2,1,2,2,2,2,2,2,2,2,2,,,,,4,1,2,2,1,88,,,1,51,1,1,28,12,6,2,2,2,7,3,8,1,1,2,2,2,,2,2,1,2,,2,2,3,1,2,3,2,2,1,1,3,2
14921,0.28,6,1,2,1,1,2,2,3,3,3,1,1,2,,,,,88,1,1,1,2,88,,,4,67,1,2,4,12,1,,1,2,7,1,13,2,2,2,2,2,,2,,1,2,,2,3,5,1,2,3,2,1,1,1,2,2
15012,0.46,6,1,2,2,3,4,4,2,2,1,3,3,2,,,,,88,2,3,3,2,88,,,1,49,1,5,10,12,6,1,1,2,7,1,13,1,1,2,2,2,,2,1,1,2,,2,2,3,1,2,3,2,1,5,1,4,2
15086,1,6,1,1,1,2,2,3,3,3,3,1,2,2,,,,,88,1,2,2,3,12,2,4,4,34,2,4,12,12,6,1,1,2,7,1,20,2,2,1,2,1,1,1,1,1,2,,1,1,1,1,2,3,2,1,1,1,3,2
15112,0.49,6,1,2,2,2,2,3,3,2,2,4,4,2,,,,,2,1,2,1,1,1,1,88,1,43,1,3,20,12,6,1,1,2,7,1,99,2,1,1,2,2,,2,1,1,2,,2,2,2,1,,,2,2,2,2,5,1
15249,0.79,6,1,1,2,2,3,3,3,2,3,2,2,2,,,,,88,2,3,3,2,88,,,3,67,2,5,20,12,1,,3,2,7,1,77,2,1,2,2,2,,2,,1,2,,1,3,5,1,,,2,1,2,2,2,2
15270,0.46,6,1,2,2,2,2,3,3,3,3,2,3,2,,,,,88,1,2,2,3,1,1,88,3,50,1,3,29,12,6,1,1,2,7,1,16,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,2,3,1,4,2
15335,0.46,6,1,2,1,1,1,4,1,3,3,1,1,2,,,,,88,1,1,2,1,88,,,4,50,1,3,3,12,6,1,1,2,7,1,20,2,2,2,2,2,,2,1,1,2,,2,2,3,1,2,3,2,1,1,1,1,2
15400,0.81,6,1,1,2,3,3,3,1,2,1,2,4,2,,,,,88,2,3,3,3,88,,,1,67,2,1,65,12,1,,2,2,7,3,2,1,1,2,2,2,,2,,1,2,,1,3,5,1,1,2,2,1,5,2,5,2
15535,0.97,7,1,1,3,2,2,3,3,3,3,2,4,2,,,,,1,1,2,2,2,88,,,1,65,2,2,23,12,6,3,1,2,7,3,4,2,1,2,2,2,,2,,2,2,,1,3,5,1,1,2,2,2,3,1,4,2
15811,3.42,3,1,1,3,2,2,2,2,3,2,2,3,2,,,,,88,2,1,2,2,6,2,1,4,23,2,6,888,4,,,5,1,8,2,18,2,2,1,2,1,1,1,,,2,,1,1,1,3,2,3,2,1,1,2,,2
20374,0.7,2,1,1,2,2,2,3,3,3,3,3,2,2,,,,,88,2,2,3,3,5,1,88,3,66,2,2,10,12,1,,6,2,7,3,11,2,1,1,2,2,,2,,1,2,,1,3,5,1,2,3,2,2,2,1,5,2
21003,0.09,4,1,2,2,3,1,3,3,3,2,5,5,1,1,,,,19,2,2,1,1,15,1,1,2,,1,4,16,12,6,2,5,2,5,7,20,2,1,1,2,1,,1,,1,2,,2,,,4,2,3,2,2,2,2,5,1
21039,0.37,5,1,2,2,1,2,3,3,3,3,2,4,2,,,,,88,1,1,2,1,4,2,88,3,62,1,1,40,9,6,3,2,2,7,3,15,2,1,1,2,2,,2,6,2,2,,2,2,4,1,2,3,2,1,2,1,4,2
21102,0.48,3,1,2,1,1,2,1,3,3,3,1,1,2,,,,,88,1,1,1,2,88,,,4,64,1,2,15,12,6,1,6,2,7,3,20,2,2,2,2,2,,2,1,1,2,,2,2,4,1,2,3,2,1,1,1,3,2
21108,0.48,3,1,2,1,3,2,1,2,2,2,3,5,1,2,6,18,,30,1,1,1,3,8,2,88,2,56,1,2,25,12,6,2,2,2,7,3,7,1,1,1,2,2,,2,2,1,2,,2,2,4,1,2,3,1,1,3,1,5,2
21140,0.48,3,1,2,1,1,2,2,1,1,1,1,2,1,2,4,7,,30,2,1,3,3,4,1,88,4,61,1,1,27,10,6,4,2,2,7,3,5,1,2,1,2,2,,2,7,1,2,,2,2,4,1,2,3,1,1,2,2,5,2
21204,1.81,3,1,1,1,2,1,3,3,3,3,2,5,2,,,,,88,1,1,2,2,5,1,88,4,39,2,5,20,11,6,1,1,2,7,3,20,2,2,1,2,2,2,2,1,1,2,,1,1,2,1,2,3,2,1,1,1,1,2
21253,0.7,5,1,1,1,2,1,2,3,3,3,1,2,2,,,,,10,1,2,3,3,20,3,5,3,48,2,4,21,12,6,1,1,2,7,1,20,2,1,1,1,1,,1,1,1,2,,1,2,3,1,2,3,2,1,1,2,2,2
21517,1.38,3,1,1,2,2,1,2,3,3,3,2,2,2,,,,,1,1,2,2,2,28,1,88,4,50,2,3,28,12,6,1,1,2,7,3,17,2,2,1,2,2,,2,1,1,2,,1,2,3,1,2,3,2,1,2,1,3,2
21528,1.89,5,1,1,1,1,3,1,3,3,3,2,2,2,,,,,88,1,2,1,2,3,2,1,4,65,2,4,24,12,1,,2,2,4,1,17,2,2,1,2,1,,1,,1,2,,1,3,5,4,2,3,2,1,1,2,2,1
21603,1.73,4,1,1,1,1,1,3,3,3,3,1,1,2,,,,,88,1,1,2,3,1,1,88,3,50,2,4,10,3,6,,,,,,99,2,1,1,2,2,,2,6,2,2,,1,2,3,,,,2,1,1,1,1,2
21610,0.48,3,1,2,2,2,3,2,2,2,2,2,2,1,2,6,9,,10,1,1,1,1,10,2,88,4,49,1,3,5,12,6,4,1,2,7,3,20,1,2,1,2,2,,2,7,1,2,,2,2,3,1,2,3,1,2,2,2,3,2
21654,3.42,3,1,1,2,2,4,4,2,3,2,2,3,1,1,,,,88,2,2,2,1,10,1,88,1,32,2,2,5,9,6,1,5,1,7,2,9,2,1,1,2,2,2,2,1,1,2,,1,1,1,3,2,3,2,1,1,2,2,2
21736,0.66,4,1,2,1,2,2,2,3,3,3,1,1,2,,,,,88,1,1,3,1,5,1,88,4,69,1,2,30,12,1,,1,2,7,1,12,2,2,1,2,2,,2,,1,2,,2,3,5,1,2,3,2,1,1,2,2,2
21806,0.82,5,1,2,1,1,2,1,2,1,3,1,5,2,,,,,3,2,1,2,1,3,2,88,4,32,1,1,30,1,6,1,5,2,7,1,17,1,2,1,2,2,,2,1,1,2,,2,1,1,1,2,3,2,1,1,1,3,2
21834,2.07,4,1,1,2,2,2,2,3,3,3,2,4,2,,,,,88,1,1,3,2,30,1,88,2,68,2,2,54,12,1,,1,2,7,8,16,2,1,1,1,2,,1,,1,2,,1,3,5,1,2,3,2,2,1,1,5,2
21855,2.16,4,1,1,2,2,2,2,2,3,3,1,,2,,,,,15,2,2,2,4,15,1,88,4,39,2,4,9,12,6,1,1,2,7,2,16,2,2,1,2,2,2,2,1,1,2,,1,1,2,1,2,3,2,1,1,2,,2
21969,0.53,4,1,2,2,1,2,2,2,2,2,3,3,1,1,,,,5,2,1,1,1,20,2,3,2,43,1,4,9,12,2,,1,2,7,3,19,1,1,1,2,1,,1,4,1,2,,2,2,2,1,2,3,2,1,2,2,4,1
21997,0.53,4,1,2,2,3,3,2,2,2,2,2,3,2,,,,,88,1,1,3,2,15,1,88,1,58,1,2,30,12,6,1,1,2,7,3,18,1,1,1,2,2,,2,1,1,2,,2,2,4,1,2,3,2,2,1,2,4,2
22016,0.58,4,1,2,2,2,2,2,3,3,3,2,3,2,,,,,88,1,1,2,2,25,1,88,4,,1,2,31,12,6,1,1,2,7,3,17,2,2,1,2,2,,2,,1,2,,2,,,1,2,3,2,2,3,1,3,2
22084,1.65,4,1,1,1,2,3,2,3,2,3,2,3,2,,,,,88,1,2,2,3,5,2,88,4,51,2,3,5,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,2,,1,2,3,1,2,3,2,1,2,1,2,2
22153,1.58,6,1,2,2,2,2,3,3,2,3,2,2,2,,,,,88,1,2,2,3,1,1,88,4,51,1,3,25,12,6,1,2,1,3,1,16,2,2,1,2,2,,2,1,1,2,,2,2,3,3,2,3,2,2,1,1,2,2
22160,0.53,4,1,2,1,2,1,2,3,2,2,2,2,2,,,,,2,1,1,1,1,5,3,4,3,49,1,4,8,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,2,,2,2,3,1,2,3,2,1,2,2,5,1
22230,0.59,4,1,2,2,2,3,3,3,2,2,4,5,2,,,,,4,1,1,3,,88,,,4,,1,,17,12,,,5,2,7,3,99,2,2,2,2,2,,2,,,2,,2,,,1,,,2,1,5,1,5,2
22245,1.65,4,1,1,1,2,3,2,3,3,3,4,4,2,,,,,88,1,1,1,2,25,2,3,4,41,2,4,20,12,6,1,1,2,7,1,20,2,2,1,1,1,,1,1,1,2,,1,2,2,1,2,3,2,1,2,1,4,2
22281,2.35,4,1,1,2,3,3,2,3,2,2,2,5,2,,,,,88,1,1,1,1,88,,,1,48,2,4,45,12,6,1,1,1,9,2,18,2,1,2,2,2,,2,1,1,2,,1,2,3,3,2,3,2,2,1,1,3,2
22312,0.53,4,1,2,1,3,2,1,3,3,3,4,4,2,,,,,4,1,1,1,1,4,2,88,1,46,1,2,7,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,2,1,1,4,2
22359,1.65,4,1,1,2,2,3,2,2,3,3,2,3,2,,,,,5,1,2,1,2,25,8,25,2,55,2,1,25,12,6,3,2,2,7,1,11,2,1,1,1,1,,1,6,2,2,,1,2,4,1,2,3,2,1,1,2,3,2
22472,0.89,4,1,2,1,2,3,3,3,3,,1,,2,,,,,,1,1,2,2,15,1,88,4,77,1,1,25,12,1,,2,2,7,8,2,,2,1,2,2,,2,,1,2,,2,3,5,1,1,2,2,1,1,1,,2
22504,1.65,4,1,1,1,2,1,1,3,2,3,1,2,2,,,,,88,1,1,3,1,4,2,88,4,51,2,4,23,12,6,2,1,2,7,3,17,2,2,1,2,2,,2,2,1,2,,1,2,3,1,2,3,2,1,1,1,4,2
22649,2.92,5,1,1,1,1,3,2,3,3,3,3,3,2,,,,,3,1,1,2,1,15,2,2,3,48,2,4,27,12,6,2,1,1,7,1,20,2,1,1,1,1,,1,2,1,2,,1,2,3,3,2,3,2,1,1,1,3,1
23078,0.37,5,1,2,2,2,2,2,3,3,3,1,2,2,,,,,88,1,2,2,3,2,1,88,2,54,1,3,27,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,2,2,1,4,2
23239,0.86,10,1,2,1,1,1,2,3,3,3,2,2,1,1,,,,88,1,1,1,2,10,1,88,2,67,1,2,40,12,1,,1,2,7,8,99,2,1,1,2,2,,2,,1,2,,2,3,5,1,,,2,2,1,1,2,2
23241,0.46,5,1,2,3,2,1,2,3,2,3,3,4,2,,,,,10,2,2,1,2,10,2,1,4,68,1,2,40,12,1,,1,2,7,1,12,2,2,1,2,1,,1,,1,2,,2,3,5,1,2,3,2,2,2,2,4,2
23314,0.77,5,1,1,1,2,2,3,3,3,3,2,3,2,,,,,1,1,2,2,2,3,2,88,4,50,2,4,8,12,6,1,1,2,7,1,99,2,2,1,2,2,,2,1,1,2,,1,2,3,1,,,2,1,2,2,2,1
23360,3.38,5,1,2,2,2,2,3,3,3,3,2,2,1,1,,,,5,1,1,1,1,4,1,88,3,24,1,5,18,88,6,1,5,1,7,1,17,2,1,1,2,2,,2,1,1,2,,2,1,1,3,2,3,2,1,1,1,4,2
23384,0.87,5,1,1,1,1,3,2,3,3,3,2,,2,,,,,88,1,2,2,3,20,2,88,4,73,2,4,15,12,1,,1,2,7,3,20,2,2,1,1,2,,1,,1,2,,1,3,5,1,2,3,2,1,1,2,2,2
23484,0.82,5,1,2,1,1,1,2,3,3,3,3,2,2,,,,,2,1,1,2,1,2,2,88,3,35,1,3,2,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,2,,2,1,2,1,2,3,2,2,1,1,1,2
23547,1,6,1,1,1,1,1,3,3,3,3,2,3,2,,,,,88,1,1,2,3,5,1,88,3,35,2,4,28,12,6,1,1,2,7,1,16,2,1,1,2,2,2,2,1,1,2,,1,1,2,1,2,3,2,2,1,1,3,2
23554,0.46,6,1,2,1,2,3,3,3,3,3,2,2,1,1,,,,3,1,1,2,1,6,1,88,2,45,1,7,12,12,6,1,1,2,7,1,16,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,2,2,1,4,1
23590,0.69,4,1,2,,2,3,2,3,3,3,1,1,2,,,,,88,1,2,2,2,88,,,4,18,2,6,18,12,6,1,5,2,7,3,16,2,2,2,2,2,,2,1,1,2,,2,1,1,1,2,3,2,2,2,1,3,2
23601,2.83,6,1,1,1,2,3,3,3,3,3,2,2,2,,,,,88,2,1,2,4,5,1,,4,69,2,2,30,12,1,,1,1,3,8,3,2,2,1,2,,,,,1,2,,1,3,5,3,1,2,2,1,3,1,3,2
23629,3.48,6,1,1,2,1,2,2,3,3,2,2,5,2,,,,,3,1,1,2,2,3,5,3,4,27,2,4,20,,6,2,1,1,8,2,18,2,2,1,2,1,1,1,2,1,2,,1,1,1,3,2,3,2,2,2,1,4,2
23781,0.28,6,1,2,1,1,2,2,3,2,2,3,,2,,,,,88,2,2,3,2,1,1,88,4,75,1,1,5,6,1,,3,2,7,8,6,2,2,1,2,2,,2,,1,2,,2,3,5,1,2,3,2,1,5,1,2,2
23849,1.17,6,1,1,1,2,3,4,3,3,3,3,3,2,,,,,88,2,2,,1,4,1,88,1,59,2,2,20,12,6,1,1,2,7,3,16,2,1,1,2,2,,2,1,1,2,,1,2,4,1,2,3,2,2,1,1,,2
23871,4.08,6,1,1,1,1,1,1,3,3,3,1,2,1,1,,,,30,1,1,3,1,6,1,88,3,52,2,2,30,12,6,1,1,1,7,1,19,2,1,1,2,2,,2,1,1,2,,1,2,3,3,2,3,2,1,1,2,2,2
24008,1,6,1,1,1,2,1,1,3,3,3,3,1,2,,,,,2,2,3,2,2,10,1,88,2,39,2,4,12,12,6,1,1,2,7,1,20,2,1,1,2,2,2,2,1,1,2,,1,1,2,1,2,3,2,1,1,2,5,1
24011,1.17,6,1,1,1,1,3,3,3,3,3,2,,1,1,,,,88,1,1,2,2,10,3,88,4,48,2,4,4,12,6,1,1,2,7,1,20,2,2,1,1,2,,1,1,1,2,,1,2,3,1,2,3,2,1,3,1,3,2
24037,0.73,6,1,1,3,3,3,3,1,2,1,5,4,2,,,,,5,2,1,1,1,4,4,1,2,67,2,1,44,12,1,,4,2,7,3,6,1,1,1,2,1,,1,,1,2,,1,3,5,1,2,3,2,2,4,2,,2
24060,1.65,4,1,1,1,2,3,2,3,3,3,1,1,2,,,,,3,1,2,2,1,2,1,88,4,40,2,4,10,12,6,2,1,2,7,1,20,2,2,1,2,2,,2,2,1,2,,1,2,2,1,2,3,2,2,1,1,3,2
24088,1.17,6,1,1,2,1,1,1,3,3,3,1,2,1,1,,,,88,1,1,3,2,88,,,2,40,2,7,40,12,6,3,1,2,7,1,20,2,1,2,2,2,,2,6,2,2,,1,2,2,1,2,3,2,1,1,1,4,2
24214,1.22,7,1,1,3,2,1,3,3,3,3,2,4,2,,,,,88,1,1,3,2,14,3,4,4,54,2,2,34,12,6,2,1,2,7,1,17,2,2,1,1,1,,1,2,1,2,,1,2,3,1,2,3,2,1,1,1,4,2
24221,1.22,7,1,1,4,2,3,4,1,3,2,3,3,2,,,,,88,2,3,3,1,1,3,88,4,48,2,6,20,12,6,1,1,2,7,3,18,1,2,1,2,2,,2,1,1,2,,1,2,3,1,2,3,2,1,5,1,,2
24233,0.67,7,1,2,1,1,2,1,3,3,3,2,4,2,,,,,88,1,1,2,2,20,1,88,2,62,1,2,40,12,6,1,1,2,7,3,20,2,1,1,2,2,,2,1,1,2,,2,2,4,1,2,3,2,2,1,1,4,2
24431,1.33,10,1,1,1,1,1,1,3,3,3,1,2,1,1,,,,88,1,2,2,1,88,,,4,60,2,2,13,12,2,,2,2,7,2,6,2,2,2,2,2,,2,4,1,2,,1,2,4,1,1,2,2,1,1,1,1,2
24445,1.82,10,1,1,1,1,2,1,3,3,3,3,3,2,,,,,,1,1,2,2,30,2,88,2,72,2,2,5,9,1,,1,2,7,8,20,2,1,1,1,2,,1,,1,2,,1,3,5,1,2,3,2,1,2,1,,2
24512,0.91,3,1,2,2,1,1,3,3,2,2,1,2,1,1,,,,2,1,1,3,1,5,1,88,3,48,1,4,20,12,6,1,2,1,7,1,20,2,1,1,2,2,,2,1,1,2,,2,2,3,3,2,3,2,2,1,1,4,1
27164,0.86,10,1,2,1,2,1,1,1,2,2,1,2,2,,,,,88,1,3,3,1,88,,,4,66,1,1,26,12,1,,5,2,7,3,99,1,2,2,2,2,,2,,1,2,,2,3,5,1,,,2,1,1,2,,2
27268,1.65,4,1,1,1,1,1,2,3,3,3,2,2,2,,,,,1,1,3,2,1,88,,,4,45,2,1,19,7,6,3,2,2,7,2,9,2,2,2,2,2,,2,6,2,2,,1,2,3,1,2,3,2,1,1,1,,2
27357,0.49,6,1,2,2,2,2,3,2,3,3,3,2,2,,,,,2,1,3,3,2,88,,,1,52,1,4,20,12,6,4,1,2,7,1,99,2,1,2,2,2,,2,7,1,2,,2,2,3,1,,,2,2,2,2,4,2
27443,0.79,3,1,1,1,1,1,1,3,3,3,1,2,2,,,,,88,1,1,3,2,30,2,88,4,68,2,2,20,12,1,,1,2,7,8,20,2,2,1,1,2,,1,,1,2,,1,3,5,1,2,3,2,1,1,1,4,2
27493,0.27,3,1,2,1,2,1,2,1,2,3,1,,2,,,,,88,1,2,3,1,,,,,69,1,2,42,12,1,,1,2,7,3,99,1,,,,,,,,1,2,,2,3,5,1,,,2,1,2,1,,2
27509,0.46,5,1,2,1,1,1,1,3,3,3,1,2,1,2,17,,,88,1,1,2,1,30,2,88,1,70,1,3,20,12,1,,3,2,7,1,9,2,1,1,1,2,,1,,1,2,,2,3,5,1,2,3,1,1,1,1,,2
27516,1.7,10,1,1,2,1,4,3,3,3,3,2,2,2,,,,,88,2,1,3,2,88,,,4,71,2,1,40,6,1,,5,2,,8,5,2,2,2,2,2,,2,,1,2,,1,3,5,,2,3,2,1,3,1,,2
27660,0.48,3,1,2,1,2,3,3,3,3,3,3,2,2,,,,,2,1,1,2,2,8,1,88,3,53,1,4,21,12,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,2,,2,2,3,1,2,3,2,1,3,1,4,2
27667,1.04,5,1,1,1,1,3,3,3,3,3,4,3,2,,,,,88,1,1,2,2,20,1,88,4,,2,2,20,12,6,3,1,2,7,,99,2,2,1,2,2,,2,,2,2,,1,,,1,,,2,1,4,1,2,2
27724,0.41,5,1,2,1,1,1,1,3,3,3,2,2,2,,,,,88,1,1,2,2,4,1,88,2,64,1,2,22,10,6,2,1,2,7,8,99,2,1,1,2,2,,2,2,1,2,,2,2,4,1,,,2,2,1,1,3,2
27897,0.87,5,1,1,1,1,3,2,2,3,3,3,,2,,,,,88,1,2,3,1,16,1,88,2,74,2,1,24,7,1,,1,2,7,8,20,2,1,1,2,2,,2,,1,2,,1,3,5,1,2,3,2,1,1,1,,2
27976,1.17,6,1,1,2,3,1,1,2,3,3,1,3,2,,,,,1,1,2,1,2,88,,,1,58,2,2,58,12,6,2,1,2,7,3,16,2,1,2,2,2,,2,2,1,2,,1,2,4,1,2,3,2,2,1,1,3,2
27986,1.53,5,1,1,1,1,2,3,3,3,3,1,2,2,,,,,10,2,2,1,5,88,,,2,22,2,5,20,4,6,1,5,2,7,7,20,2,1,2,2,2,2,2,1,1,2,,1,1,1,1,2,3,2,1,2,1,,2
28149,0.73,6,1,1,1,2,2,2,3,2,3,2,4,2,,,,,88,1,1,2,2,3,1,88,4,71,2,2,51,12,1,,1,2,7,1,15,2,2,1,2,2,,2,,1,2,,1,3,5,1,2,3,2,1,1,1,,2
28179,0.37,5,1,2,1,1,1,3,3,3,3,2,3,2,,,,,88,1,1,1,2,15,1,88,2,60,1,2,8,7,6,1,1,2,7,6,20,2,1,1,2,2,,2,1,1,2,,2,2,4,1,2,3,2,1,1,1,4,2
28245,0.7,5,1,1,2,2,3,3,2,3,3,2,2,2,,,,,88,1,2,1,2,2,2,1,4,44,2,4,13,12,6,3,1,2,7,1,16,2,2,1,2,1,,1,6,2,2,,1,2,2,1,2,3,2,2,3,2,5,2
28309,0.62,10,1,2,1,1,1,1,3,3,3,2,2,2,,,,,4,2,3,3,3,12,1,88,4,58,1,1,15,12,2,,5,2,7,1,2,2,2,1,2,2,,2,4,1,2,,2,2,4,1,1,2,2,1,2,1,,2
28330,0.79,3,1,1,1,1,1,2,3,3,3,2,2,2,,,,,1,1,1,2,2,15,1,88,1,83,2,2,40,12,1,,1,2,7,8,20,2,1,1,2,2,,2,,1,2,,1,3,5,1,2,3,2,1,2,1,3,2
28506,0.86,10,1,2,1,1,3,1,2,3,2,3,3,2,,,,,10,1,1,1,1,88,,,3,73,1,2,24,12,1,,1,2,7,8,99,2,1,2,2,2,,2,,1,2,,2,3,5,1,,,2,1,1,2,,2
